,Cae,Cbe,Cce,Cde,Te,Ea1,k01,Ea2,k02,dHr,rho,Cp,t_spacial,Ca,Cb,Cc,Cd,T
0,1.9665858014702369,0.99236726801438,0.0017184965810429433,0.09708680669681431,422.89939057855247,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3295.1897851404156,1.2490280277145762,0.2748094942587193,0.7192762703367036,0.814644580452475,422.89939057855247
1,0.9619496984893446,1.9527412492765648,0.004377742844680743,0.004579376633347796,442.8967122411461,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3285.8646425911434,0.2037536167483869,1.194545167535607,0.7625738245856386,0.7627754583743057,442.8967122411461
2,1.0187900083287165,2.038193269386848,0.10495120427126997,0.0032866796018760137,422.6333938020614,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4916.52222155743,0.25587256289100146,1.275275823949133,0.867868649708985,0.7662041250395909,422.6333938020614
3,0.9519188122359962,0.9733200062174122,0.004651476882491673,0.002964396398606131,423.8880683943441,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3358.738729581655,0.4302703746515258,0.45167156863294183,0.526299914466962,0.5246128339830765,423.8880683943441
4,0.9735894012253392,1.983066524131222,0.0018302706392551217,0.10324126884107886,442.46472851992394,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,5011.196833894824,0.2014831847301785,1.2109603076360613,0.7739364871344157,0.8753474853362395,442.46472851992394
5,1.97711014706513,1.0017283589135,0.0008240602618759839,0.004917420534267419,443.95306199311034,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,5097.666197497513,1.1738054545206615,0.1984236663690316,0.8041287528063444,0.8082221130787359,443.95306199311034
6,2.028096063711888,1.9996898665181198,0.003615719478939299,0.0005138334721008143,443.2763511285904,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4950.459537223735,0.7510757497695754,0.7226695525758072,1.2806360334212519,1.2775341474144135,443.2763511285904
7,0.9949171055442076,1.9805844128278447,0.0034761383670047197,0.10079648108759455,443.01450608164544,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4970.681251013986,0.20910383032117438,1.1947711376048114,0.789289413590038,0.8866097563106279,443.01450608164544
8,0.966982313267241,1.0423184726846466,0.099942604772266,0.0017566694928604777,422.71123006684974,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,4945.32410969419,0.41000156880173505,0.4853377282191407,0.656923349237772,0.5587374139583664,422.71123006684974
9,0.9970421248739243,2.0067950369753698,0.10173082391205712,0.09561798617842557,423.63275465830446,53000.0,5000.0,40769.230769230766,50.0,200000.0,900.0,50,3358.541650242449,0.27986715403539125,1.2896200661368367,0.8189057947505901,0.8127929570169585,423.63275465830446
